target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	117.4800	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	5.5532	5.5532
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	117.8400	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	117.8400	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	117.8400	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	8.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	48.0100	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	2.1249	2.1249
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	86.3100	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.2936	6.2936
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	86.6700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	86.6700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	86.6700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	8.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	21.5300	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	0.8814	0.8814
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	59.8300	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.9385	6.9385
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	60.1900	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	60.1900	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	60.1900	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	38.3000	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.7682	6.7682
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	38.6600	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	38.6600	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	38.6600	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	21.8100	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	5.6007	5.6007
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	22.1700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	22.1700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	22.1700	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	16.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	10.0900	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	3.8615	3.8615
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	32.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	10.4500	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	64.0000	6.3000	0.3483	860.0400	18.1000	25371.7500	10.4500	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	inf	6.3000	0.3483	860.0400	18.1000	25371.7500	10.4500	69.2105	1.9618	0.1090	2.5660	0.3015	55.1315	4.3237	4.3237
