target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	66.8300	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	4.0353	4.0353
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	114.8400	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.7132	5.7132
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	153.1400	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.2762	5.2762
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	153.5000	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	153.5000	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	153.5000	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.6003	5.6003
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	4.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	31.1700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	1.8752	1.8752
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	8.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	79.1800	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	3.7210	3.7210
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	117.4800	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.5532	5.5532
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	117.8400	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	117.8400	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	117.8400	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.9641	5.9641
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	8.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	48.0100	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	2.1249	2.1249
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	86.3100	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.2936	6.2936
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	86.6700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	86.6700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	86.6700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.7256	6.7256
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	8.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	21.5300	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	0.8814	0.8814
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	59.8300	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.9385	6.9385
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	60.1900	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	60.1900	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	60.1900	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.3645	7.3645
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	38.3000	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.7682	6.7682
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	38.6600	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	38.6600	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	38.6600	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	7.1932	7.1932
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	21.8100	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	5.6007	5.6007
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	22.1700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	22.1700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	22.1700	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	6.0387	6.0387
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	16.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	10.0900	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	3.8615	3.8615
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	32.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	10.4500	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	64.0000	0.0000	0.0000	864.1800	18.1000	25598.8900	10.4500	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	4.3237	4.3237
RIKEN	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	inf	0.0000	0.0000	864.1800	18.1000	25598.8900	10.4500	57.7817	0.0000	0.0000	2.8155	0.3015	104.8190	4.3237	4.3237
